Time, Roll, Pitch, Yaw
4.202,-0.324,-0.0843,-0.682
4.205,-0.324,-0.0842,-0.682
4.208,-0.325,-0.0841,-0.682
4.211,-0.325,-0.084,-0.682
4.214,-0.326,-0.0838,-0.682
4.217,-0.327,-0.0837,-0.682
4.22,-0.328,-0.0837,-0.682
4.223,-0.328,-0.0835,-0.682
4.226,-0.329,-0.0833,-0.682
4.229,-0.329,-0.083,-0.682
4.232,-0.329,-0.0827,-0.682
4.235,-0.329,-0.0826,-0.681
4.238,-0.33,-0.0825,-0.681
4.241,-0.331,-0.0824,-0.681
4.244,-0.332,-0.0823,-0.681
4.247,-0.333,-0.0823,-0.681
4.25,-0.333,-0.0823,-0.681
4.253,-0.334,-0.0823,-0.681
4.256,-0.335,-0.0823,-0.681
4.259,-0.336,-0.0823,-0.681
4.262,-0.336,-0.0824,-0.681
4.265,-0.337,-0.0824,-0.681
4.268,-0.338,-0.0824,-0.681
4.271,-0.338,-0.0825,-0.681
4.274,-0.339,-0.0825,-0.681
4.277,-0.34,-0.0825,-0.681
4.28,-0.341,-0.0825,-0.681
4.283,-0.341,-0.0825,-0.681
4.286,-0.342,-0.0825,-0.681
4.289,-0.343,-0.0825,-0.681
4.292,-0.343,-0.0825,-0.681
4.295,-0.344,-0.0825,-0.681
4.298,-0.344,-0.0824,-0.681
4.301,-0.345,-0.0824,-0.681
4.304,-0.346,-0.0824,-0.681
4.307,-0.346,-0.0823,-0.681
4.31,-0.347,-0.0822,-0.681
4.313,-0.347,-0.0821,-0.681
4.316,-0.348,-0.0819,-0.681
4.319,-0.348,-0.0819,-0.681
4.322,-0.349,-0.0817,-0.681
4.325,-0.349,-0.0815,-0.681
4.328,-0.35,-0.0813,-0.681
4.331,-0.35,-0.081,-0.681
4.334,-0.35,-0.0808,-0.682
4.337,-0.351,-0.0805,-0.682
4.34,-0.351,-0.0802,-0.682
4.343,-0.351,-0.0799,-0.682
4.346,-0.352,-0.0795,-0.682
4.349,-0.352,-0.0792,-0.682
4.352,-0.352,-0.0788,-0.682
4.355,-0.352,-0.0784,-0.683
4.358,-0.353,-0.078,-0.683
4.361,-0.353,-0.0775,-0.683
4.364,-0.353,-0.077,-0.683
4.367,-0.353,-0.0764,-0.683
4.37,-0.354,-0.0758,-0.684
4.373,-0.354,-0.0753,-0.684
4.376,-0.354,-0.0747,-0.684
4.379,-0.354,-0.074,-0.684
4.382,-0.354,-0.0734,-0.685
4.385,-0.354,-0.0728,-0.685
4.388,-0.354,-0.0721,-0.685
4.391,-0.355,-0.0713,-0.685
4.394,-0.355,-0.0707,-0.686
4.397,-0.355,-0.0699,-0.686
4.4,-0.355,-0.0692,-0.686
4.403,-0.355,-0.0684,-0.687
4.406,-0.355,-0.0676,-0.687
4.409,-0.355,-0.0668,-0.687
4.412,-0.355,-0.0659,-0.688
4.415,-0.355,-0.065,-0.688
4.418,-0.355,-0.0641,-0.688
4.421,-0.355,-0.063,-0.689
4.424,-0.355,-0.062,-0.689
4.427,-0.355,-0.0611,-0.69
4.43,-0.355,-0.0601,-0.69
4.433,-0.355,-0.0591,-0.691
4.436,-0.355,-0.058,-0.691
4.439,-0.355,-0.0569,-0.692
4.442,-0.355,-0.0558,-0.692
4.445,-0.355,-0.0547,-0.692
4.448,-0.355,-0.0536,-0.693
4.451,-0.355,-0.0524,-0.693
4.454,-0.355,-0.0512,-0.694
4.457,-0.355,-0.05,-0.694
4.46,-0.355,-0.0487,-0.695
4.463,-0.355,-0.0475,-0.695
4.466,-0.355,-0.0462,-0.696
4.469,-0.355,-0.0449,-0.696
4.472,-0.355,-0.0436,-0.697
4.475,-0.355,-0.0423,-0.697
4.478,-0.355,-0.0409,-0.698
4.481,-0.355,-0.0396,-0.698
4.484,-0.355,-0.0381,-0.699
4.487,-0.355,-0.0367,-0.699
4.49,-0.355,-0.0353,-0.7
4.493,-0.355,-0.0339,-0.7
4.496,-0.355,-0.0325,-0.701
4.499,-0.355,-0.0311,-0.701
4.502,-0.354,-0.0296,-0.702
4.505,-0.354,-0.0281,-0.702
4.508,-0.354,-0.0265,-0.703
4.511,-0.354,-0.025,-0.703
4.514,-0.354,-0.0235,-0.704
4.517,-0.354,-0.0219,-0.704
4.52,-0.353,-0.0204,-0.705
4.523,-0.353,-0.0189,-0.705
4.526,-0.353,-0.0173,-0.706
4.529,-0.353,-0.0158,-0.706
4.532,-0.35,-0.0136,-0.707
4.535,-0.348,-0.0118,-0.707
4.538,-0.348,-0.0102,-0.708
4.541,-0.348,-0.00876,-0.708
4.544,-0.348,-0.00727,-0.709
4.547,-0.348,-0.00571,-0.709
4.55,-0.348,-0.00414,-0.71
4.553,-0.348,-0.00252,-0.71
4.556,-0.348,-0.000969,-0.711
4.559,-0.348,0.000698,-0.711
4.562,-0.348,0.00233,-0.712
4.565,-0.348,0.004,-0.712
4.568,-0.348,0.00568,-0.713
4.571,-0.348,0.00735,-0.713
4.574,-0.348,0.00906,-0.714
4.577,-0.348,0.0108,-0.715
4.58,-0.348,0.0125,-0.715
4.583,-0.348,0.0144,-0.716
4.586,-0.348,0.0161,-0.716
4.589,-0.348,0.0178,-0.717
4.592,-0.348,0.0196,-0.717
4.595,-0.347,0.0214,-0.718
4.598,-0.347,0.0232,-0.718
4.601,-0.347,0.025,-0.719
4.604,-0.347,0.0268,-0.719
4.607,-0.347,0.0285,-0.72
4.61,-0.346,0.0303,-0.72
4.613,-0.346,0.0321,-0.72
4.616,-0.346,0.0339,-0.721
4.619,-0.346,0.0357,-0.721
4.622,-0.345,0.0375,-0.722
4.625,-0.345,0.0393,-0.722
4.628,-0.344,0.0411,-0.723
4.631,-0.344,0.0429,-0.723
4.634,-0.344,0.0447,-0.723
4.637,-0.343,0.0465,-0.724
4.64,-0.343,0.0483,-0.724
4.643,-0.342,0.05,-0.724
4.646,-0.341,0.0517,-0.725
4.649,-0.341,0.0535,-0.725
4.652,-0.34,0.0552,-0.725
4.655,-0.34,0.0569,-0.726
4.658,-0.339,0.0586,-0.726
4.661,-0.338,0.0602,-0.726
4.664,-0.338,0.0619,-0.727
4.667,-0.337,0.0636,-0.727
4.67,-0.336,0.0652,-0.727
4.673,-0.336,0.067,-0.727
4.676,-0.335,0.0687,-0.728
4.679,-0.334,0.0704,-0.728
4.682,-0.333,0.0721,-0.728
4.685,-0.332,0.0737,-0.728
4.688,-0.332,0.0754,-0.728
4.691,-0.331,0.077,-0.729
4.694,-0.33,0.0787,-0.729
4.697,-0.329,0.0803,-0.729
4.7,-0.328,0.082,-0.729
4.703,-0.327,0.0836,-0.729
4.706,-0.326,0.0852,-0.729
4.709,-0.325,0.0868,-0.729
4.712,-0.324,0.0884,-0.729
4.715,-0.323,0.0899,-0.729
4.718,-0.322,0.0915,-0.73
4.721,-0.321,0.0931,-0.73
4.724,-0.32,0.0947,-0.73
4.727,-0.319,0.0962,-0.73
4.73,-0.318,0.0978,-0.73
4.733,-0.317,0.0993,-0.73
4.736,-0.315,0.101,-0.73
4.739,-0.314,0.102,-0.73
4.742,-0.313,0.104,-0.73
4.745,-0.312,0.105,-0.73
4.748,-0.311,0.107,-0.73
4.751,-0.309,0.108,-0.73
4.754,-0.308,0.11,-0.73
4.757,-0.307,0.111,-0.73
4.76,-0.306,0.113,-0.73
4.763,-0.305,0.114,-0.73
4.766,-0.303,0.116,-0.73
4.769,-0.302,0.117,-0.729
4.772,-0.301,0.119,-0.729
4.775,-0.299,0.12,-0.729
4.778,-0.298,0.122,-0.729
4.781,-0.297,0.123,-0.729
4.784,-0.295,0.124,-0.729
4.787,-0.294,0.126,-0.729
4.79,-0.293,0.127,-0.728
4.793,-0.291,0.129,-0.728
4.796,-0.29,0.13,-0.728
4.799,-0.288,0.131,-0.728
4.802,-0.287,0.133,-0.728
4.805,-0.286,0.134,-0.727
4.808,-0.284,0.135,-0.727
4.811,-0.283,0.137,-0.727
4.814,-0.281,0.138,-0.727
4.817,-0.28,0.139,-0.726
4.82,-0.279,0.141,-0.726
4.823,-0.277,0.142,-0.726
4.826,-0.276,0.143,-0.726
4.829,-0.274,0.144,-0.725
4.832,-0.273,0.146,-0.725
4.835,-0.271,0.147,-0.725
4.838,-0.268,0.147,-0.725
4.841,-0.264,0.147,-0.724
4.844,-0.26,0.147,-0.724
4.847,-0.258,0.148,-0.724
4.85,-0.255,0.148,-0.723
4.853,-0.253,0.149,-0.723
4.856,-0.25,0.15,-0.723
4.859,-0.248,0.151,-0.722
4.862,-0.246,0.152,-0.722
4.865,-0.244,0.153,-0.722
4.868,-0.243,0.154,-0.721
4.871,-0.241,0.155,-0.721
4.874,-0.239,0.156,-0.721
4.877,-0.237,0.157,-0.72
4.88,-0.235,0.158,-0.72
4.883,-0.233,0.158,-0.72
4.886,-0.232,0.159,-0.719
4.889,-0.23,0.16,-0.719
4.892,-0.228,0.162,-0.718
4.895,-0.227,0.163,-0.718
4.898,-0.225,0.164,-0.718
4.901,-0.223,0.165,-0.717
4.904,-0.222,0.166,-0.717
4.907,-0.22,0.167,-0.717
4.91,-0.219,0.168,-0.716
4.913,-0.217,0.169,-0.716
4.916,-0.216,0.17,-0.715
4.919,-0.214,0.171,-0.715
4.922,-0.213,0.172,-0.715
4.925,-0.211,0.173,-0.714
4.928,-0.21,0.174,-0.714
4.931,-0.208,0.175,-0.713
4.934,-0.207,0.176,-0.713
4.937,-0.205,0.177,-0.713
4.94,-0.204,0.178,-0.712
4.943,-0.202,0.179,-0.712
4.946,-0.2,0.18,-0.711
4.949,-0.199,0.181,-0.711
4.952,-0.198,0.182,-0.71
4.955,-0.196,0.184,-0.71
4.958,-0.195,0.184,-0.71
4.961,-0.193,0.185,-0.709
4.964,-0.191,0.186,-0.709
4.967,-0.19,0.187,-0.708
4.97,-0.188,0.188,-0.708
4.973,-0.187,0.189,-0.707
4.976,-0.185,0.19,-0.707
4.979,-0.183,0.191,-0.707
4.982,-0.182,0.191,-0.706
4.985,-0.18,0.192,-0.706
4.988,-0.178,0.193,-0.705
4.991,-0.177,0.194,-0.705
4.994,-0.175,0.194,-0.705
4.997,-0.174,0.195,-0.704
5,-0.172,0.196,-0.704
5.003,-0.17,0.197,-0.703
5.006,-0.169,0.197,-0.703
5.009,-0.167,0.198,-0.702
5.012,-0.166,0.199,-0.702
5.015,-0.164,0.199,-0.701
5.018,-0.163,0.2,-0.701
5.021,-0.161,0.2,-0.701
5.024,-0.159,0.201,-0.7
5.027,-0.158,0.202,-0.7
5.03,-0.156,0.202,-0.699
5.033,-0.155,0.203,-0.699
5.036,-0.153,0.204,-0.698
5.039,-0.152,0.204,-0.698
5.042,-0.15,0.205,-0.698
5.045,-0.149,0.205,-0.697
5.048,-0.147,0.206,-0.697
5.051,-0.146,0.206,-0.696
5.054,-0.144,0.207,-0.696
5.057,-0.143,0.207,-0.696
5.06,-0.141,0.208,-0.695
5.063,-0.14,0.208,-0.695
5.066,-0.139,0.209,-0.695
5.069,-0.137,0.209,-0.694
5.072,-0.136,0.21,-0.694
5.075,-0.134,0.21,-0.693
5.078,-0.133,0.211,-0.693
5.081,-0.131,0.211,-0.693
5.084,-0.13,0.212,-0.692
5.087,-0.129,0.212,-0.692
5.09,-0.127,0.212,-0.692
5.093,-0.126,0.213,-0.691
5.096,-0.125,0.213,-0.691
5.099,-0.123,0.213,-0.691
5.102,-0.122,0.214,-0.69
5.105,-0.12,0.214,-0.69
5.108,-0.119,0.215,-0.689
5.111,-0.118,0.215,-0.689
5.114,-0.117,0.215,-0.689
5.117,-0.115,0.216,-0.688
5.12,-0.114,0.216,-0.688
5.123,-0.113,0.216,-0.688
5.126,-0.111,0.216,-0.687
5.129,-0.11,0.217,-0.687
5.132,-0.109,0.217,-0.687
5.135,-0.107,0.217,-0.686
5.138,-0.106,0.217,-0.686
5.141,-0.105,0.217,-0.686
5.144,-0.103,0.217,-0.686
5.147,-0.101,0.216,-0.685
5.15,-0.0994,0.216,-0.685
5.153,-0.0978,0.216,-0.685
5.156,-0.0963,0.215,-0.684
5.159,-0.0947,0.215,-0.684
5.162,-0.0932,0.215,-0.684
5.165,-0.0917,0.215,-0.684
5.168,-0.0902,0.215,-0.683
5.171,-0.0888,0.215,-0.683
5.174,-0.0873,0.214,-0.683
5.177,-0.0859,0.214,-0.682
5.18,-0.0844,0.214,-0.682
5.183,-0.083,0.214,-0.682
5.186,-0.0815,0.214,-0.681
5.189,-0.0801,0.213,-0.681
5.192,-0.0787,0.213,-0.681
5.195,-0.0772,0.213,-0.681
5.198,-0.0759,0.213,-0.68
5.201,-0.0744,0.213,-0.68
5.204,-0.0729,0.213,-0.68
5.207,-0.0715,0.213,-0.679
5.21,-0.0701,0.212,-0.679
5.213,-0.0686,0.212,-0.679
5.216,-0.0672,0.212,-0.679
5.219,-0.0658,0.212,-0.678
5.222,-0.0643,0.212,-0.678
5.225,-0.0629,0.212,-0.678
5.228,-0.0615,0.211,-0.677
5.231,-0.0601,0.211,-0.677
5.234,-0.0587,0.211,-0.677
5.237,-0.0573,0.211,-0.676
5.24,-0.0559,0.211,-0.676
5.243,-0.0545,0.211,-0.676
5.246,-0.0531,0.21,-0.676
5.249,-0.0517,0.21,-0.675
5.252,-0.0503,0.21,-0.675
5.255,-0.0489,0.21,-0.675
5.258,-0.0475,0.21,-0.675
5.261,-0.0461,0.21,-0.674
5.264,-0.0447,0.21,-0.674
5.267,-0.0433,0.209,-0.674
5.27,-0.0419,0.209,-0.674
5.273,-0.0405,0.209,-0.673
5.276,-0.039,0.209,-0.673
5.279,-0.0376,0.209,-0.673
5.282,-0.0362,0.209,-0.672
5.285,-0.0347,0.209,-0.672
5.288,-0.0332,0.208,-0.672
5.291,-0.0318,0.208,-0.671
5.294,-0.0304,0.208,-0.671
5.297,-0.029,0.208,-0.671
5.3,-0.0275,0.208,-0.67
5.303,-0.0261,0.208,-0.67
5.306,-0.0247,0.207,-0.67
5.309,-0.0234,0.207,-0.67
5.312,-0.022,0.207,-0.669
5.315,-0.0205,0.207,-0.669
5.318,-0.0191,0.207,-0.669
5.321,-0.0177,0.207,-0.669
5.324,-0.0163,0.206,-0.668
5.327,-0.0149,0.206,-0.668
5.33,-0.0134,0.206,-0.668
5.333,-0.012,0.206,-0.667
5.336,-0.0106,0.206,-0.667
5.339,-0.00918,0.206,-0.667
5.342,-0.00776,0.206,-0.667
5.345,-0.00641,0.206,-0.666
5.348,-0.00504,0.206,-0.666
5.351,-0.00371,0.205,-0.666
5.354,-0.00229,0.205,-0.666
5.357,-0.000906,0.205,-0.665
5.36,0.000513,0.205,-0.665
5.363,0.00188,0.205,-0.665
5.366,0.00322,0.205,-0.665
5.369,0.00461,0.205,-0.664
5.372,0.00602,0.205,-0.664
5.375,0.00743,0.205,-0.664
5.378,0.0088,0.205,-0.664
5.381,0.0102,0.205,-0.663
5.384,0.0116,0.205,-0.663
5.387,0.0129,0.205,-0.663
5.39,0.0142,0.205,-0.663
5.393,0.0156,0.206,-0.662
5.396,0.0169,0.206,-0.662
5.399,0.0182,0.206,-0.662
5.402,0.0195,0.206,-0.662
5.405,0.0208,0.206,-0.662
5.408,0.0221,0.206,-0.662
5.411,0.0233,0.206,-0.661
5.414,0.0245,0.206,-0.661
5.417,0.0258,0.206,-0.661
5.42,0.027,0.207,-0.661
5.423,0.0282,0.207,-0.661
5.426,0.0294,0.207,-0.661
5.429,0.0306,0.207,-0.661
5.432,0.0317,0.207,-0.661
5.435,0.0328,0.207,-0.661
5.438,0.0339,0.207,-0.661
5.441,0.0351,0.207,-0.66
5.444,0.036,0.207,-0.66
5.447,0.0366,0.205,-0.66
5.45,0.0373,0.204,-0.66
5.453,0.038,0.203,-0.66
5.456,0.0388,0.203,-0.66
5.459,0.0395,0.202,-0.66
5.462,0.0403,0.202,-0.66
5.465,0.041,0.202,-0.66
5.468,0.0418,0.202,-0.66
5.471,0.0425,0.202,-0.66
5.474,0.0431,0.201,-0.66
5.477,0.0439,0.201,-0.66
5.48,0.0445,0.201,-0.66
5.483,0.0453,0.201,-0.66
5.486,0.046,0.201,-0.66
5.489,0.0467,0.201,-0.66
5.492,0.0473,0.201,-0.66
5.495,0.048,0.201,-0.66
5.501,0.0494,0.202,-0.66
5.504,0.0501,0.202,-0.66
5.507,0.0508,0.202,-0.66
5.51,0.0515,0.202,-0.66
5.513,0.0521,0.202,-0.661
5.516,0.0528,0.202,-0.661
5.519,0.0535,0.202,-0.661
5.522,0.0541,0.203,-0.661
5.525,0.0548,0.203,-0.661
5.528,0.0555,0.203,-0.661
5.531,0.0562,0.204,-0.661
5.534,0.0569,0.204,-0.661
5.537,0.0576,0.204,-0.661
5.54,0.0582,0.204,-0.661
5.543,0.0589,0.205,-0.661
5.546,0.0596,0.205,-0.661
5.549,0.0602,0.205,-0.661
5.552,0.0608,0.206,-0.661
5.555,0.0614,0.206,-0.661
5.558,0.062,0.207,-0.661
5.561,0.0626,0.207,-0.662
5.564,0.0632,0.207,-0.662
5.567,0.0638,0.208,-0.662
5.57,0.0644,0.208,-0.662
5.573,0.065,0.208,-0.662
5.576,0.0657,0.209,-0.662
5.579,0.0663,0.209,-0.662
5.582,0.0669,0.21,-0.662
5.585,0.0675,0.21,-0.663
5.588,0.0681,0.211,-0.663
5.591,0.0687,0.211,-0.663
5.594,0.0693,0.211,-0.663
5.597,0.0698,0.212,-0.663
5.6,0.0704,0.212,-0.664
5.603,0.071,0.213,-0.664
5.606,0.0715,0.213,-0.664
5.609,0.0721,0.214,-0.664
5.612,0.0727,0.214,-0.664
5.615,0.0733,0.214,-0.665
5.618,0.0739,0.215,-0.665
5.621,0.0745,0.215,-0.665
5.624,0.075,0.216,-0.665
5.627,0.0756,0.216,-0.665
5.63,0.0761,0.216,-0.666
5.633,0.0766,0.217,-0.666
5.636,0.0771,0.217,-0.666
5.639,0.0777,0.218,-0.667
5.642,0.0782,0.218,-0.667
5.645,0.0787,0.218,-0.667
5.648,0.0792,0.219,-0.667
5.651,0.0797,0.219,-0.668
5.654,0.0802,0.22,-0.668
5.657,0.0807,0.22,-0.668
5.66,0.0812,0.22,-0.668
5.663,0.0817,0.22,-0.669
5.666,0.0822,0.221,-0.669
5.669,0.0824,0.221,-0.669
5.672,0.0822,0.22,-0.67
5.675,0.0819,0.22,-0.67
5.678,0.0814,0.219,-0.67
5.681,0.0809,0.218,-0.67
5.684,0.0805,0.218,-0.671
5.687,0.0803,0.217,-0.671
5.69,0.0801,0.217,-0.671
5.693,0.0799,0.216,-0.672
5.696,0.0798,0.216,-0.672
5.699,0.0797,0.216,-0.672
5.702,0.0797,0.215,-0.673
5.705,0.0797,0.215,-0.673
5.708,0.0798,0.215,-0.673
5.711,0.0799,0.215,-0.673
5.714,0.08,0.215,-0.674
5.717,0.0801,0.215,-0.674
5.72,0.0803,0.215,-0.674
5.723,0.0805,0.215,-0.675
5.726,0.0807,0.215,-0.675
5.729,0.0809,0.215,-0.675
5.732,0.0812,0.215,-0.676
5.735,0.0815,0.215,-0.676
5.738,0.0817,0.215,-0.676
5.741,0.0821,0.215,-0.677
5.744,0.0825,0.215,-0.677
5.747,0.0819,0.214,-0.677
5.75,0.0815,0.213,-0.678
5.753,0.0813,0.212,-0.678
5.756,0.0813,0.212,-0.678
5.759,0.0813,0.211,-0.679
5.762,0.0813,0.211,-0.679
5.765,0.0814,0.21,-0.679
5.768,0.0815,0.21,-0.68
5.771,0.0816,0.21,-0.68
5.774,0.0817,0.209,-0.68
5.777,0.0818,0.209,-0.681
5.78,0.0819,0.209,-0.681
5.783,0.0821,0.208,-0.681
5.786,0.0823,0.208,-0.682
5.789,0.0825,0.208,-0.682
5.792,0.0825,0.207,-0.682
5.795,0.0827,0.207,-0.683
5.798,0.0828,0.207,-0.683
5.801,0.083,0.206,-0.683
5.804,0.0831,0.206,-0.684
5.807,0.0832,0.206,-0.684
5.81,0.0833,0.205,-0.684
5.813,0.0835,0.205,-0.685
5.816,0.0837,0.205,-0.685
5.819,0.0839,0.204,-0.685
5.822,0.084,0.204,-0.686
5.825,0.0843,0.204,-0.686
5.828,0.0845,0.204,-0.686
5.831,0.0847,0.203,-0.687
5.834,0.0849,0.203,-0.687
5.837,0.0852,0.203,-0.687
5.84,0.0854,0.203,-0.688
5.843,0.0857,0.203,-0.688
5.846,0.0859,0.202,-0.688
5.849,0.0862,0.202,-0.689
5.852,0.0865,0.202,-0.689
5.855,0.0869,0.202,-0.689
5.858,0.0873,0.202,-0.69
5.861,0.0876,0.202,-0.69
5.864,0.0881,0.201,-0.69
5.867,0.0886,0.201,-0.691
5.87,0.089,0.201,-0.691
5.873,0.0895,0.201,-0.691
5.876,0.09,0.201,-0.691
5.879,0.0906,0.201,-0.692
5.882,0.0911,0.201,-0.692
5.885,0.0917,0.201,-0.692
5.888,0.0924,0.2,-0.693
5.891,0.093,0.2,-0.693
5.894,0.0937,0.2,-0.693
5.897,0.0945,0.2,-0.693
5.9,0.0952,0.2,-0.694
5.903,0.0961,0.2,-0.694
5.906,0.0969,0.2,-0.694
5.909,0.0977,0.2,-0.694
5.912,0.0986,0.199,-0.695
5.915,0.0995,0.199,-0.695
5.918,0.1,0.199,-0.695
5.921,0.101,0.199,-0.695
5.924,0.102,0.199,-0.696
5.927,0.103,0.199,-0.696
5.93,0.104,0.199,-0.696
5.933,0.105,0.198,-0.696
5.936,0.106,0.198,-0.696
5.939,0.108,0.198,-0.697
5.942,0.109,0.198,-0.697
5.945,0.11,0.197,-0.697
5.948,0.111,0.197,-0.697
5.951,0.112,0.197,-0.698
5.954,0.114,0.197,-0.698
5.957,0.115,0.197,-0.698
5.96,0.116,0.196,-0.698
5.963,0.117,0.196,-0.698
5.966,0.119,0.196,-0.698
5.969,0.12,0.196,-0.699
5.972,0.122,0.195,-0.699
5.975,0.123,0.195,-0.699
5.978,0.125,0.195,-0.699
5.981,0.126,0.194,-0.699
5.984,0.127,0.194,-0.699
5.987,0.129,0.194,-0.699
5.99,0.13,0.194,-0.7
5.993,0.132,0.193,-0.7
5.996,0.134,0.193,-0.7
5.999,0.135,0.193,-0.7
6.002,0.137,0.192,-0.7
6.005,0.138,0.192,-0.7
6.008,0.14,0.192,-0.7
6.011,0.142,0.191,-0.7
6.014,0.143,0.191,-0.7
6.017,0.145,0.191,-0.7
6.02,0.147,0.19,-0.701
6.023,0.149,0.19,-0.701
6.026,0.15,0.19,-0.701
6.029,0.152,0.189,-0.701
6.032,0.154,0.189,-0.701
6.035,0.156,0.188,-0.701
6.038,0.158,0.188,-0.701
6.041,0.16,0.188,-0.701
6.044,0.162,0.187,-0.701
6.047,0.162,0.186,-0.701
6.05,0.162,0.183,-0.701
6.053,0.163,0.182,-0.701
6.056,0.164,0.18,-0.701
6.059,0.165,0.179,-0.701
6.062,0.167,0.178,-0.701
6.065,0.168,0.177,-0.701
6.068,0.17,0.176,-0.701
6.071,0.172,0.175,-0.702
6.074,0.173,0.174,-0.702
6.077,0.175,0.174,-0.702
6.08,0.177,0.173,-0.702
6.083,0.179,0.172,-0.702
6.086,0.181,0.171,-0.702
6.089,0.182,0.17,-0.702
6.092,0.184,0.169,-0.702
6.095,0.186,0.168,-0.702
6.098,0.188,0.167,-0.702
6.101,0.19,0.166,-0.702
6.104,0.192,0.166,-0.703
6.107,0.194,0.165,-0.703
6.11,0.196,0.164,-0.703
6.113,0.197,0.163,-0.703
6.116,0.199,0.162,-0.703
6.119,0.201,0.161,-0.703
6.122,0.203,0.16,-0.703
6.125,0.205,0.159,-0.704
6.128,0.207,0.158,-0.704
6.131,0.209,0.158,-0.704
6.134,0.211,0.157,-0.704
6.137,0.213,0.156,-0.704
6.14,0.214,0.155,-0.704
6.143,0.216,0.154,-0.704
6.146,0.218,0.153,-0.705
6.149,0.22,0.152,-0.705
6.152,0.222,0.151,-0.705
6.155,0.224,0.15,-0.705
6.158,0.226,0.149,-0.705
6.161,0.228,0.149,-0.705
6.164,0.23,0.148,-0.705
6.167,0.232,0.147,-0.706
6.17,0.234,0.146,-0.706
6.173,0.236,0.145,-0.706
6.176,0.237,0.144,-0.706
6.179,0.239,0.143,-0.706
6.182,0.241,0.142,-0.706
6.185,0.243,0.141,-0.707
6.188,0.245,0.14,-0.707
6.191,0.247,0.14,-0.707
6.194,0.249,0.139,-0.707
6.197,0.251,0.138,-0.707
6.2,0.253,0.137,-0.707
6.203,0.256,0.136,-0.708
6.206,0.258,0.135,-0.708
6.209,0.26,0.135,-0.708
6.212,0.262,0.134,-0.708
6.215,0.264,0.133,-0.708
6.218,0.266,0.132,-0.709
6.221,0.268,0.131,-0.709
6.224,0.27,0.13,-0.709
6.227,0.273,0.129,-0.709
6.23,0.275,0.129,-0.709
6.233,0.277,0.128,-0.709
6.236,0.279,0.127,-0.71
6.239,0.281,0.126,-0.71
6.242,0.284,0.125,-0.71
6.245,0.286,0.124,-0.71
6.248,0.288,0.123,-0.71
6.251,0.29,0.123,-0.71
6.254,0.293,0.122,-0.711
6.257,0.295,0.121,-0.711
6.26,0.297,0.12,-0.711
6.263,0.299,0.119,-0.711
6.266,0.301,0.118,-0.711
6.269,0.304,0.117,-0.711
6.272,0.306,0.116,-0.711
6.275,0.308,0.115,-0.712
6.278,0.31,0.114,-0.712
6.281,0.312,0.113,-0.712
6.284,0.314,0.113,-0.712
6.287,0.316,0.112,-0.712
6.29,0.319,0.111,-0.712
6.293,0.321,0.11,-0.712
6.296,0.323,0.109,-0.713
6.299,0.325,0.108,-0.713
6.302,0.327,0.107,-0.713
6.305,0.329,0.106,-0.713
6.308,0.331,0.105,-0.713
6.311,0.333,0.104,-0.713
6.314,0.335,0.103,-0.713
6.317,0.337,0.102,-0.714
6.32,0.339,0.101,-0.714
6.323,0.34,0.1,-0.714
6.326,0.342,0.0991,-0.714
6.329,0.344,0.0981,-0.714
6.332,0.346,0.0969,-0.714
6.335,0.348,0.0959,-0.714
6.338,0.35,0.0948,-0.715
6.341,0.352,0.0937,-0.715
6.344,0.354,0.0926,-0.715
6.347,0.355,0.0915,-0.715
6.35,0.356,0.09,-0.715
6.353,0.355,0.0878,-0.715
6.356,0.354,0.086,-0.715
6.359,0.354,0.0843,-0.716
6.362,0.354,0.0827,-0.716
6.365,0.355,0.0811,-0.716
6.368,0.356,0.0796,-0.716
6.371,0.357,0.0781,-0.716
6.374,0.358,0.0766,-0.717
6.377,0.36,0.0752,-0.717
6.38,0.361,0.0737,-0.717
6.383,0.363,0.0722,-0.717
6.386,0.364,0.0707,-0.718
6.389,0.366,0.0692,-0.718
6.392,0.367,0.0677,-0.718
6.395,0.369,0.0662,-0.718
6.398,0.371,0.0646,-0.719
6.401,0.372,0.0632,-0.719
6.404,0.374,0.0616,-0.719
6.407,0.376,0.0601,-0.719
6.41,0.377,0.0586,-0.72
6.413,0.379,0.0571,-0.72
6.416,0.381,0.0556,-0.72
6.419,0.382,0.054,-0.72
6.422,0.384,0.0525,-0.721
6.425,0.386,0.051,-0.721
6.428,0.388,0.0494,-0.721
6.431,0.389,0.048,-0.722
6.434,0.391,0.0465,-0.722
6.437,0.393,0.0449,-0.722
6.44,0.395,0.0434,-0.723
6.443,0.396,0.0419,-0.723
6.446,0.398,0.0404,-0.723
6.449,0.4,0.0388,-0.724
6.452,0.402,0.0374,-0.724
6.455,0.404,0.0359,-0.724
6.458,0.405,0.0344,-0.725
6.461,0.407,0.0329,-0.725
6.464,0.409,0.0313,-0.725
6.467,0.411,0.0299,-0.725
6.47,0.412,0.0283,-0.726
6.473,0.414,0.0267,-0.726
6.476,0.416,0.0252,-0.726
6.479,0.418,0.0237,-0.727
6.482,0.42,0.0222,-0.727
6.485,0.421,0.0206,-0.727
6.488,0.423,0.0191,-0.728
6.491,0.425,0.0176,-0.728
6.494,0.427,0.0161,-0.729
6.497,0.429,0.0146,-0.729
6.5,0.43,0.013,-0.729
