Time, Roll, Pitch, Yaw
5.199,-0.00372,-0.298,-0.00277
5.202,-0.00417,-0.298,-0.00274
5.205,-0.00452,-0.297,-0.00273
5.208,-0.00499,-0.297,-0.00266
5.211,-0.00547,-0.297,-0.00263
5.214,-0.00587,-0.296,-0.00263
5.217,-0.00631,-0.296,-0.00259
5.22,-0.00668,-0.296,-0.00258
5.223,-0.00709,-0.295,-0.00255
5.226,-0.00755,-0.295,-0.00253
5.229,-0.00795,-0.295,-0.00253
5.232,-0.00831,-0.295,-0.00251
5.235,-0.00864,-0.295,-0.00249
5.238,-0.00897,-0.295,-0.00243
5.241,-0.00933,-0.295,-0.00239
5.244,-0.0097,-0.294,-0.00232
5.247,-0.0101,-0.294,-0.00232
5.25,-0.0105,-0.294,-0.00227
5.253,-0.0109,-0.294,-0.00221
5.256,-0.0112,-0.294,-0.00221
5.259,-0.0115,-0.294,-0.00218
5.262,-0.0118,-0.294,-0.00216
5.265,-0.0122,-0.294,-0.00209
5.268,-0.0126,-0.294,-0.00201
5.271,-0.0129,-0.294,-0.00195
5.274,-0.0132,-0.294,-0.00191
5.277,-0.0135,-0.294,-0.00188
5.28,-0.0137,-0.294,-0.00188
